label,x,y,id,attributes,color,size,artist
6sFIWsNpZYqfjUpaCgueju,-1107.2430419921875,353.25531005859375,6sFIWsNpZYqfjUpaCgueju,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Carly Rae Jepsen
6UcJxoeHWWWyT5HZP064om,-753.6256713867188,1282.5234375,6UcJxoeHWWWyT5HZP064om,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Chet Faker
5uuqghaOBgtv92jDyDveQl,-1540.1025390625,-333.5045471191406,5uuqghaOBgtv92jDyDveQl,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Frances Forever
00dwwnz3V4kRfu3UFYpJLz,20.841533660888672,92.04940032958984,00dwwnz3V4kRfu3UFYpJLz,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Cherub
6GkJh85o22LfD2vgL9DP6f,415.5379943847656,1982.402099609375,6GkJh85o22LfD2vgL9DP6f,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Dirty Heads
6p5JxpTc7USNnBnLzctyd4,-193.78160095214844,434.2272644042969,6p5JxpTc7USNnBnLzctyd4,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Phillip Phillips
2ueoLVCXQ948OfhVvAy3Nn,-120.27703094482422,1190.64990234375,2ueoLVCXQ948OfhVvAy3Nn,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Perfume Genius
0PFM64sKw3GG4Sk8kqNIcp,-241.7447052001953,-122.4609603881836,0PFM64sKw3GG4Sk8kqNIcp,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Until The Ribbon Breaks
3C8RpaI3Go0yFF9whvKoED,482.4792785644531,1332.263427734375,3C8RpaI3Go0yFF9whvKoED,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Avalanches
5UduG3hqT40YbbSxKnpcEC,-198.32781982421875,672.774169921875,5UduG3hqT40YbbSxKnpcEC,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Shakers
1wWcqWYBaZeSYC0aAfh3qy,-1010.0855712890625,1605.902099609375,1wWcqWYBaZeSYC0aAfh3qy,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Delta Riggs
6A43Djmhbe9100UwnI7epV,913.5092163085938,1650.297607421875,6A43Djmhbe9100UwnI7epV,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Cake
6VDdCwrBM4qQaGxoAyxyJC,571.0337524414062,503.82757568359375,6VDdCwrBM4qQaGxoAyxyJC,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Cold War Kids
5ERkupmHea6uS0nwKr2zcz,830.4531860351562,901.471923828125,5ERkupmHea6uS0nwKr2zcz,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Darwin Deez
2ZzdIZAb6jCiW8ZuEDhs7i,651.9820556640625,-217.47817993164062,2ZzdIZAb6jCiW8ZuEDhs7i,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Kniles
68DWke2VjdDmA75aJX5C57,-3274.362548828125,1290.5340576171875,68DWke2VjdDmA75aJX5C57,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Yelawolf
1GiGmnJBIwKiXV8AbjuJ9P,762.3997192382812,998.3355712890625,1GiGmnJBIwKiXV8AbjuJ9P,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Life in Film
4ub2v80S4RIceZRGnlhjTr,-1820.85009765625,-541.3098754882812,4ub2v80S4RIceZRGnlhjTr,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Jakob
04gDigrS5kc9YWfZHwBETP,-540.0119018554688,968.527587890625,04gDigrS5kc9YWfZHwBETP,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Maroon 5
3vAaWhdBR38Q02ohXqaNHT,1066.3829345703125,-37.378841400146484,3vAaWhdBR38Q02ohXqaNHT,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The All-American Rejects
0e2fMEJlAuBo3iYh118cKI,-354.92364501953125,-687.72607421875,0e2fMEJlAuBo3iYh118cKI,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Saint Mesa
1WgXqy2Dd70QQOU7Ay074N,-1202.96875,140.1257781982422,1WgXqy2Dd70QQOU7Ay074N,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,AURORA
4LLpKhyESsyAXpc4laK94U,-2668.627685546875,829.6493530273438,4LLpKhyESsyAXpc4laK94U,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Mac Miller
55Aa2cqylxrFIXC767Z865,-3003.009033203125,952.0848388671875,55Aa2cqylxrFIXC767Z865,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Lil Wayne
0G57ms4DD5dn6wXwuFOLdO,-2228.22607421875,378.7142639160156,0G57ms4DD5dn6wXwuFOLdO,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Twelve'len
4dwDVC6lrMINxVBxETE1AB,-1184.4215087890625,996.6980590820312,4dwDVC6lrMINxVBxETE1AB,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Aaron Frazer
0K1q0nXQ8is36PzOKAMbNe,542.2511596679688,903.2130126953125,0K1q0nXQ8is36PzOKAMbNe,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Spoon
6jEiUoyyJNPHzSR0Nib6HX,148.78402709960938,-332.701904296875,6jEiUoyyJNPHzSR0Nib6HX,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Walk Off the Earth
2feDdbD5araYcm6JhFHHw7,-1023.782470703125,7.403588771820068,2feDdbD5araYcm6JhFHHw7,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Labrinth
6CKrx8XMsG9lkJtBKmiixD,-661.1904907226562,958.39501953125,6CKrx8XMsG9lkJtBKmiixD,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Ryan Lewis
0AepkoQhYvkjEzzwIcGxdV,-782.038330078125,461.58770751953125,0AepkoQhYvkjEzzwIcGxdV,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Jacob Banks
4UXqAaa6dQYAk18Lv7PEgX,1364.7828369140625,-46.12673568725586,4UXqAaa6dQYAk18Lv7PEgX,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Fall Out Boy
034u8Qcs47NHkRQXaWkLXW,-182.8264617919922,-887.1181030273438,034u8Qcs47NHkRQXaWkLXW,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,morgxn
5ivCbtrcD5N4rD337xIb2z,16.82762336730957,-974.5856323242188,5ivCbtrcD5N4rD337xIb2z,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,MisterWives
39x8gyJjTHiBQklFgVJSV4,-441.3265686035156,1106.5023193359375,39x8gyJjTHiBQklFgVJSV4,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Eric Hutchinson
1niOQVlqnlW8hFqKSlbx7p,865.219482421875,-953.2803955078125,1niOQVlqnlW8hFqKSlbx7p,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Royal Teeth
2wY79sveU1sp5g7SokKOiI,-1214.1221923828125,569.119384765625,2wY79sveU1sp5g7SokKOiI,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Sam Smith
5BYcwjrQth7em7maAt0yKE,-666.035888671875,-99.95650482177734,5BYcwjrQth7em7maAt0yKE,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Andrew Applepie
16GcWuvvybAoaHr0NqT8Eh,-490.28802490234375,641.1962280273438,16GcWuvvybAoaHr0NqT8Eh,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Alabama Shakes
3YO2a6i2cfdFbgxk2HDfPe,-702.6385498046875,-528.8927001953125,3YO2a6i2cfdFbgxk2HDfPe,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Will Joseph Cook
34v5MVKeQnIo0CWYMbbrPf,-17.698013305664062,154.8320770263672,34v5MVKeQnIo0CWYMbbrPf,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,John Newman
7r8xR0LmnaAM623MmRDn1V,-82.56524658203125,-410.25,7r8xR0LmnaAM623MmRDn1V,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Max Frost
5OgSr6wQteRu9jek5JvnDQ,411.5789794921875,-1192.7623291015625,5OgSr6wQteRu9jek5JvnDQ,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Coasts
6fxk3UXHTFYET8qCT9WlBF,-505.4194030761719,1402.918701171875,6fxk3UXHTFYET8qCT9WlBF,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Kevin Morby
1MIe1z4RdqLqHSJsb7EBMm,-842.261474609375,-721.7225341796875,1MIe1z4RdqLqHSJsb7EBMm,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Greeting Committee
4ETSs924pXMzjIeD6E9b4u,-1398.8056640625,-298.0118103027344,4ETSs924pXMzjIeD6E9b4u,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Surfaces
2xaAOVImG2O6lURwqperlD,560.5276489257812,998.8119506835938,2xaAOVImG2O6lURwqperlD,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Catfish and the Bottlemen
32Ko3nL0210QAt14S3Rs4Y,-210.87759399414062,-2.5447309017181396,32Ko3nL0210QAt14S3Rs4Y,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Sjowgren
0cQbJU1aAzvbEmTuljWLlF,573.6119384765625,1913.71826171875,0cQbJU1aAzvbEmTuljWLlF,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,No Doubt
1FgsVeOhRYuSw2ghkIXV0A,263.0770568847656,-780.9852294921875,1FgsVeOhRYuSw2ghkIXV0A,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,DREAMERS
0ONHkAv9pCAFxb0zJwDNTy,-2544.187255859375,971.1714477539062,0ONHkAv9pCAFxb0zJwDNTy,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Pusha T
2czQ8vG4i3wBWxfsAt4yqw,-101.84406280517578,-1282.7342529296875,2czQ8vG4i3wBWxfsAt4yqw,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Elliot Root
1kH04wI2CKDdnVarLhOQy7,503.90380859375,58.10466766357422,1kH04wI2CKDdnVarLhOQy7,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Lonely Biscuits
7zsin6IgVsR1rqSRCNYDwq,-53.86275100708008,188.9813995361328,7zsin6IgVsR1rqSRCNYDwq,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Family of the Year
6iWuBN32BqCJAeXW6o3nil,-1472.0313720703125,20.18997573852539,6iWuBN32BqCJAeXW6o3nil,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Cautious Clay
2jbd7OqeJJd1hz81vOXwwW,-1748.5906982421875,-497.61529541015625,2jbd7OqeJJd1hz81vOXwwW,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,binki
5aMIbwZQvP2MHPMVC5zCGj,-1915.4012451171875,121.28755187988281,5aMIbwZQvP2MHPMVC5zCGj,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,ODIE
0IB0VjX9NSrGX6PjCXGVcq,-1061.545166015625,497.9461669921875,0IB0VjX9NSrGX6PjCXGVcq,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Raleigh Ritchie
0bzfPKdbXL5ezYW2z3UGQj,-1130.2734375,775.3552856445312,0bzfPKdbXL5ezYW2z3UGQj,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Michael Kiwanuka
6I3MElirhT5t6Kf7p0hGk9,-2230.43896484375,300.0819396972656,6I3MElirhT5t6Kf7p0hGk9,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Duckwrth
513t0jZUP0K98C4h7KHtEb,521.5809326171875,-734.18310546875,513t0jZUP0K98C4h7KHtEb,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,NONONO
4AGwPDdh1y8hochNzHy5HC,65.7786636352539,20.180145263671875,4AGwPDdh1y8hochNzHy5HC,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,RAC
6v4jPZO3UIDNJIgdxRxtr9,99.21443939208984,1563.1689453125,6v4jPZO3UIDNJIgdxRxtr9,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Dispatch
4WN5naL3ofxrVBgFpguzKo,-691.1632080078125,705.0563354492188,4WN5naL3ofxrVBgFpguzKo,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Rudimental
6hk7Yq1DU9QcCCrz9uc0Ti,-86.49243927001953,1008.7510375976562,6hk7Yq1DU9QcCCrz9uc0Ti,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Kimbra
4EzkuveR9pLvDVFNx6foYD,-634.4271240234375,395.9139709472656,4EzkuveR9pLvDVFNx6foYD,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,James Bay
1KP6TWI40m7p3QBTU6u2xo,-516.8703002929688,-384.13348388671875,1KP6TWI40m7p3QBTU6u2xo,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,BØRNS
4wo1267SJuUfHgasdlfNfc,1387.8233642578125,1014.7131958007812,4wo1267SJuUfHgasdlfNfc,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Raconteurs
3IAQ6JspwRCPY06WXnaguc,-2414.613525390625,106.53060150146484,3IAQ6JspwRCPY06WXnaguc,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,KAMAUU
6NL31G53xThQXkFs7lDpL5,-2745.882568359375,258.06201171875,6NL31G53xThQXkFs7lDpL5,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Rapsody
04JIxSs2P0iteVWtaskfeh,-90.02116394042969,788.457275390625,04JIxSs2P0iteVWtaskfeh,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Sports Team
12Zk1DFhCbHY6v3xep2ZjI,-2324.070068359375,558.105224609375,12Zk1DFhCbHY6v3xep2ZjI,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,070 Shake
3X6G76JX2ox2OEwQqMfNRZ,969.070556640625,-356.1940612792969,3X6G76JX2ox2OEwQqMfNRZ,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,This Club
4qWnlmXWuGv2TtuxtIWlJX,10.77856731414795,-279.7455749511719,4qWnlmXWuGv2TtuxtIWlJX,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,BANNERS
0NIPkIjTV8mB795yEIiPYL,-1087.2191162109375,-617.0601806640625,0NIPkIjTV8mB795yEIiPYL,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Wallows
4ScCswdRlyA23odg9thgIO,-1287.385009765625,927.1226806640625,4ScCswdRlyA23odg9thgIO,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Jess Glynne
4Cjsh7anKDaMnQ3YHB1Xwq,499.81927490234375,-1196.130615234375,4Cjsh7anKDaMnQ3YHB1Xwq,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Panama Wedding
5INjqkS1o8h1imAzPqGZBb,-274.6476745605469,1209.8153076171875,5INjqkS1o8h1imAzPqGZBb,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Tame Impala
67hb7towEyKvt5Z8Bx306c,831.6151123046875,519.9431762695312,67hb7towEyKvt5Z8Bx306c,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Empire of the Sun
1fZpYWNWdL5Z3wrDtISFUH,-514.065185546875,276.31744384765625,1fZpYWNWdL5Z3wrDtISFUH,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Shakey Graves
1UfzhwcOR4yfX7yHTPfC9m,376.4151611328125,-406.1146545410156,1UfzhwcOR4yfX7yHTPfC9m,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Joywave
26T3LtbuGT1Fu9m0eRq5X3,943.6800537109375,761.5709838867188,26T3LtbuGT1Fu9m0eRq5X3,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Cage The Elephant
6PvvGcCY2XtUcSRld1Wilr,-442.19354248046875,2379.371337890625,6PvvGcCY2XtUcSRld1Wilr,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Silk Sonic
29noXXNLw1uvxcnd6PLMkS,103.28279113769531,-1337.43603515625,29noXXNLw1uvxcnd6PLMkS,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Junior Prom
56oDRnqbIiwx4mymNEv7dS,-760.2283935546875,985.2047729492188,56oDRnqbIiwx4mymNEv7dS,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Lizzo
0MlOPi3zIDMVrfA9R04Fe3,79.90436553955078,-376.87640380859375,0MlOPi3zIDMVrfA9R04Fe3,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,American Authors
7o9Nl7K1Al6NNAHX6jn6iG,-1067.56787109375,1689.97314453125,7o9Nl7K1Al6NNAHX6jn6iG,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Travie McCoy
6wKxOKEA3K6R2UZ3COLXEY,-683.841552734375,174.84371948242188,6wKxOKEA3K6R2UZ3COLXEY,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Elohim
6ZUjdwG0NvY6MT7vvmluhV,101.69945526123047,-1079.58740234375,6ZUjdwG0NvY6MT7vvmluhV,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Young Rising Sons
5FxD8fkQZ6KcsSYupDVoSO,-1883.73779296875,-114.3456802368164,5FxD8fkQZ6KcsSYupDVoSO,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Omar Apollo
3YcBF2ttyueytpXtEzn1Za,1225.63427734375,2204.5859375,3YcBF2ttyueytpXtEzn1Za,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Incubus
51Blml2LZPmy7TTiAg47vQ,-719.40576171875,1029.62548828125,51Blml2LZPmy7TTiAg47vQ,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,U2
5zhKRxsS4pRPhkO6vbE07u,-237.40187072753906,-1924.541259765625,5zhKRxsS4pRPhkO6vbE07u,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Tyson Motsenbocker
0Wkm45quqfx3NepJpXDvwE,-326.40008544921875,1308.80029296875,0Wkm45quqfx3NepJpXDvwE,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Superorganism
2HOMW1liAxI3URnEq95SMS,-340.5812072753906,-338.3761291503906,2HOMW1liAxI3URnEq95SMS,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,MISSIO
2RP4pPHTXlQpDnO9LvR7Yt,-1337.6624755859375,767.8042602539062,2RP4pPHTXlQpDnO9LvR7Yt,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Lianne La Havas
6ly2Z6h9dOerORbK1l2N8D,1269.654052734375,79.8055419921875,6ly2Z6h9dOerORbK1l2N8D,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Coucheron
6GH0NzpthMGxu1mcfAkOde,901.7684936523438,344.2170104980469,6GH0NzpthMGxu1mcfAkOde,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Hellogoodbye
1GLtl8uqKmnyCWxHmw9tL4,961.3726196289062,957.7167358398438,1GLtl8uqKmnyCWxHmw9tL4,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Kooks
7Ln80lUS6He07XvHI8qqHH,1139.8848876953125,969.5100708007812,7Ln80lUS6He07XvHI8qqHH,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Arctic Monkeys
13ubrt8QOOCPljQ2FL1Kca,-2741.45361328125,831.938232421875,13ubrt8QOOCPljQ2FL1Kca,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,A$AP Rocky
6pbE0pacGL0MCKjJRnTnP8,818.04248046875,-1203.9390869140625,6pbE0pacGL0MCKjJRnTnP8,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Vinyl Pinups
5BcAKTbp20cv7tC5VqPFoC,-454.73046875,1162.206298828125,5BcAKTbp20cv7tC5VqPFoC,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Macklemore & Ryan Lewis
0Ya43ZKWHTKkAbkoJJkwIB,989.4969482421875,884.4561767578125,0Ya43ZKWHTKkAbkoJJkwIB,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Wombats
7LAucJAvbQa7ZIA0qP8YI2,640.5805053710938,-845.7229614257812,7LAucJAvbQa7ZIA0qP8YI2,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Royal Concept
44CB1c0W2h1XR2vB7AKpa7,543.5966796875,-688.0882568359375,44CB1c0W2h1XR2vB7AKpa7,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,The Family Crest
6LHsnRBUYhFyt01PdKXAF5,-759.35791015625,115.73311614990234,6LHsnRBUYhFyt01PdKXAF5,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Bob Moses
4C50EbCS11M0VbGyH3OfLt,-486.1630554199219,395.80145263671875,4C50EbCS11M0VbGyH3OfLt,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Bahamas
72rZmJbRFSY6IFJAysfOdr,1652.91259765625,47.6002197265625,72rZmJbRFSY6IFJAysfOdr,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Too Many Zooz
7sgWBYtJpblXpJl2lU5WVs,237.4558868408203,46.35674285888672,7sgWBYtJpblXpJl2lU5WVs,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Electric Guest
3q9nybxzbSHsesDBHUlP4c,137.09080505371094,-831.94140625,3q9nybxzbSHsesDBHUlP4c,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Coleman Hell
3u1ulLq00Y3bfmq9FfjsPu,822.4008178710938,1679.6246337890625,3u1ulLq00Y3bfmq9FfjsPu,"{'Splitter Z-Level': '0', 'Component ID': '0', 'Computed Z-Level': '0'}","rgb(0,0,0)",10.0,Ween
